"first_sheet.Phage_id"	"first_sheet.Phage_id_network"	"phage_affiliation"	"Domain"	"DNA_or_RNA"	"Tax_order"	"Tax_subfamily"	"Tax_family"	"Tax_genus"	"Tax_species"
"513"	"31SUR_39324"	"ph-2532"	NA	NA	NA	NA	NA	NA	NA	NA
"514"	"31SUR_39456"	"ph-3887"	NA	NA	NA	NA	NA	NA	NA	NA
"515"	"31SUR_4059"	"ph-1474"	NA	NA	NA	NA	NA	NA	NA	NA
"516"	"31SUR_43559"	"ph-2879"	NA	NA	NA	NA	NA	NA	NA	NA
"517"	"31SUR_43559"	"ph-2879"	NA	NA	NA	NA	NA	NA	NA	NA
"518"	"31SUR_43559"	"ph-2879"	NA	NA	NA	NA	NA	NA	NA	NA
"519"	"31SUR_43559"	"ph-2879"	NA	NA	NA	NA	NA	NA	NA	NA
"520"	"31SUR_43559"	"ph-2879"	NA	NA	NA	NA	NA	NA	NA	NA
"521"	"31SUR_43559"	"ph-2879"	NA	NA	NA	NA	NA	NA	NA	NA
"522"	"31SUR_43559"	"ph-2879"	NA	NA	NA	NA	NA	NA	NA	NA
"523"	"31SUR_43559"	"ph-2879"	NA	NA	NA	NA	NA	NA	NA	NA
"524"	"31SUR_43559"	"ph-2879"	NA	NA	NA	NA	NA	NA	NA	NA
"525"	"31SUR_43559"	"ph-2879"	NA	NA	NA	NA	NA	NA	NA	NA
"526"	"31SUR_43559"	"ph-2879"	NA	NA	NA	NA	NA	NA	NA	NA
"527"	"31SUR_43559"	"ph-2879"	NA	NA	NA	NA	NA	NA	NA	NA
"528"	"31SUR_44889"	"ph-418"	NA	NA	NA	NA	NA	NA	NA	NA
"529"	"31SUR_47"	"ph-1305"	NA	NA	NA	NA	NA	NA	NA	NA
"530"	"31SUR_47"	"ph-1305"	NA	NA	NA	NA	NA	NA	NA	NA
"531"	"31SUR_47"	"ph-1305"	NA	NA	NA	NA	NA	NA	NA	NA
"532"	"31SUR_47"	"ph-1305"	NA	NA	NA	NA	NA	NA	NA	NA
"533"	"31SUR_47"	"ph-1305"	NA	NA	NA	NA	NA	NA	NA	NA
"534"	"31SUR_47"	"ph-1305"	NA	NA	NA	NA	NA	NA	NA	NA
"535"	"31SUR_47"	"ph-1305"	NA	NA	NA	NA	NA	NA	NA	NA
"536"	"31SUR_47"	"ph-1305"	NA	NA	NA	NA	NA	NA	NA	NA
"537"	"31SUR_47"	"ph-1305"	NA	NA	NA	NA	NA	NA	NA	NA
"538"	"31SUR_47"	"ph-1305"	NA	NA	NA	NA	NA	NA	NA	NA
"539"	"31SUR_47"	"ph-1305"	NA	NA	NA	NA	NA	NA	NA	NA
"540"	"31SUR_47"	"ph-1305"	NA	NA	NA	NA	NA	NA	NA	NA
"541"	"31SUR_47615"	"ph-950"	NA	NA	NA	NA	NA	NA	NA	NA
"542"	"31SUR_47615"	"ph-950"	NA	NA	NA	NA	NA	NA	NA	NA
"543"	"31SUR_47615"	"ph-950"	NA	NA	NA	NA	NA	NA	NA	NA
"544"	"31SUR_47615"	"ph-950"	NA	NA	NA	NA	NA	NA	NA	NA
"545"	"31SUR_47615"	"ph-950"	NA	NA	NA	NA	NA	NA	NA	NA
"546"	"31SUR_47615"	"ph-950"	NA	NA	NA	NA	NA	NA	NA	NA
"547"	"31SUR_48171"	"ph-1093"	NA	NA	NA	NA	NA	NA	NA	NA
"548"	"31SUR_48171"	"ph-1093"	NA	NA	NA	NA	NA	NA	NA	NA
"549"	"31SUR_48171"	"ph-1093"	NA	NA	NA	NA	NA	NA	NA	NA
"550"	"31SUR_51836"	"ph-370"	NA	NA	NA	NA	NA	NA	NA	NA
"551"	"31SUR_51836"	"ph-370"	NA	NA	NA	NA	NA	NA	NA	NA
"552"	"31SUR_51836"	"ph-370"	NA	NA	NA	NA	NA	NA	NA	NA
"553"	"31SUR_5200"	"ph-4725"	NA	NA	NA	NA	NA	NA	NA	NA
"554"	"31SUR_52805"	"ph-2514"	NA	NA	NA	NA	NA	NA	NA	NA
"555"	"31SUR_52805"	"ph-2514"	NA	NA	NA	NA	NA	NA	NA	NA
"556"	"31SUR_52805"	"ph-2514"	NA	NA	NA	NA	NA	NA	NA	NA
"557"	"31SUR_52805"	"ph-2514"	NA	NA	NA	NA	NA	NA	NA	NA
"558"	"31SUR_55699"	"ph-2451"	NA	NA	NA	NA	NA	NA	NA	NA
"559"	"31SUR_55699"	"ph-2451"	NA	NA	NA	NA	NA	NA	NA	NA
"560"	"31SUR_55699"	"ph-2451"	NA	NA	NA	NA	NA	NA	NA	NA
"561"	"31SUR_55699"	"ph-2451"	NA	NA	NA	NA	NA	NA	NA	NA
"562"	"31SUR_55699"	"ph-2451"	NA	NA	NA	NA	NA	NA	NA	NA
"563"	"31SUR_55699"	"ph-2451"	NA	NA	NA	NA	NA	NA	NA	NA
"564"	"31SUR_55699"	"ph-2451"	NA	NA	NA	NA	NA	NA	NA	NA
"565"	"31SUR_55699"	"ph-2451"	NA	NA	NA	NA	NA	NA	NA	NA
"566"	"31SUR_59385"	"ph-4352"	NA	NA	NA	NA	NA	NA	NA	NA
"567"	"31SUR_59385"	"ph-4352"	NA	NA	NA	NA	NA	NA	NA	NA
"568"	"31SUR_59385"	"ph-4352"	NA	NA	NA	NA	NA	NA	NA	NA
"569"	"31SUR_62507"	"ph-1701"	NA	NA	NA	NA	NA	NA	NA	NA
"570"	"31SUR_62507"	"ph-1701"	NA	NA	NA	NA	NA	NA	NA	NA
"571"	"31SUR_62636"	"ph-4750"	NA	NA	NA	NA	NA	NA	NA	NA
"572"	"31SUR_6368"	"ph-3416"	NA	NA	NA	NA	NA	NA	NA	NA
"573"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"574"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"575"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"576"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"577"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"578"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"579"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"580"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"581"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"582"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"583"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"584"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"585"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"586"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"587"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"588"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"589"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"590"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"591"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"592"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"593"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"594"	"31SUR_6616"	"ph-8088"	NA	NA	NA	NA	NA	NA	NA	NA
"595"	"31SUR_6648"	"ph-1814"	NA	NA	NA	NA	NA	NA	NA	NA
"596"	"31SUR_6877"	"ph-4462"	NA	NA	NA	NA	NA	NA	NA	NA
"597"	"31SUR_6877"	"ph-4462"	NA	NA	NA	NA	NA	NA	NA	NA
"598"	"31SUR_71884"	"ph-8136"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"599"	"31SUR_76784"	"ph-2033"	NA	NA	NA	NA	NA	NA	NA	NA
"600"	"31SUR_77813"	"ph-299"	NA	NA	NA	NA	NA	NA	NA	NA
"601"	"31SUR_77813"	"ph-299"	NA	NA	NA	NA	NA	NA	NA	NA
"602"	"31SUR_77813"	"ph-299"	NA	NA	NA	NA	NA	NA	NA	NA
"603"	"31SUR_77813"	"ph-299"	NA	NA	NA	NA	NA	NA	NA	NA
"604"	"31SUR_85341"	"ph-1353"	NA	NA	NA	NA	NA	NA	NA	NA
"605"	"31SUR_85341"	"ph-1353"	NA	NA	NA	NA	NA	NA	NA	NA
"606"	"31SUR_8554"	"ph-2964"	NA	NA	NA	NA	NA	NA	NA	NA
"607"	"31SUR_8554"	"ph-2964"	NA	NA	NA	NA	NA	NA	NA	NA
"608"	"31SUR_8554"	"ph-2964"	NA	NA	NA	NA	NA	NA	NA	NA
"609"	"31SUR_8554"	"ph-2964"	NA	NA	NA	NA	NA	NA	NA	NA
"610"	"31SUR_8554"	"ph-2964"	NA	NA	NA	NA	NA	NA	NA	NA
"611"	"31SUR_8554"	"ph-2964"	NA	NA	NA	NA	NA	NA	NA	NA
"612"	"31SUR_8554"	"ph-2964"	NA	NA	NA	NA	NA	NA	NA	NA
"613"	"31SUR_8554"	"ph-2964"	NA	NA	NA	NA	NA	NA	NA	NA
"614"	"31SUR_86259"	"ph-1029"	"Synechococcus phage S-CBS2"	"Viruses"	" dsDNA viruses, no RNA stage"	" Caudovirales"	" Siphoviridae"	" unclassified Siphoviridae"	NA	NA
"615"	"31SUR_86259"	"ph-1029"	"Synechococcus phage S-CBS2"	"Viruses"	" dsDNA viruses, no RNA stage"	" Caudovirales"	" Siphoviridae"	" unclassified Siphoviridae"	NA	NA
"616"	"31SUR_87077"	"ph-5072"	NA	NA	NA	NA	NA	NA	NA	NA
"617"	"31SUR_88182"	"ph-968"	NA	NA	NA	NA	NA	NA	NA	NA
"618"	"31SUR_88502"	"ph-11259"	NA	NA	NA	NA	NA	NA	NA	NA
"619"	"31SUR_88502"	"ph-11259"	NA	NA	NA	NA	NA	NA	NA	NA
"620"	"31SUR_88534"	"ph-1510"	NA	NA	NA	NA	NA	NA	NA	NA
"621"	"32SUR_108415"	"ph-1539"	NA	NA	NA	NA	NA	NA	NA	NA
"622"	"32SUR_108415"	"ph-1539"	NA	NA	NA	NA	NA	NA	NA	NA
"623"	"32SUR_108455"	"ph-9520"	NA	NA	NA	NA	NA	NA	NA	NA
"624"	"32SUR_108459"	"ph-6129"	NA	NA	NA	NA	NA	NA	NA	NA
"625"	"32SUR_108459"	"ph-6129"	NA	NA	NA	NA	NA	NA	NA	NA
"626"	"32SUR_11370"	"ph-5022"	NA	NA	NA	NA	NA	NA	NA	NA
"627"	"32SUR_11745"	"ph-2029"	NA	NA	NA	NA	NA	NA	NA	NA
"628"	"32SUR_11757"	"ph-1280"	NA	NA	NA	NA	NA	NA	NA	NA
"629"	"32SUR_12341"	"ph-3494"	NA	NA	NA	NA	NA	NA	NA	NA
"630"	"32SUR_12502"	"ph-1982"	"Puniceispirillum phage HMO-2011"	"Viruses"	" dsDNA viruses, no RNA stage"	" Caudovirales"	" Podoviridae"	" unclassified Podoviridae"	NA	NA
"631"	"32SUR_13400"	"ph-5749"	NA	NA	NA	NA	NA	NA	NA	NA
"632"	"32SUR_13400"	"ph-5749"	NA	NA	NA	NA	NA	NA	NA	NA
"633"	"32SUR_13400"	"ph-5749"	NA	NA	NA	NA	NA	NA	NA	NA
"634"	"32SUR_13400"	"ph-5749"	NA	NA	NA	NA	NA	NA	NA	NA
"635"	"32SUR_13400"	"ph-5749"	NA	NA	NA	NA	NA	NA	NA	NA
"636"	"32SUR_13400"	"ph-5749"	NA	NA	NA	NA	NA	NA	NA	NA
"637"	"32SUR_13400"	"ph-5749"	NA	NA	NA	NA	NA	NA	NA	NA
"638"	"32SUR_13400"	"ph-5749"	NA	NA	NA	NA	NA	NA	NA	NA
"639"	"32SUR_13733"	"ph-1581"	NA	NA	NA	NA	NA	NA	NA	NA
"640"	"32SUR_13733"	"ph-1581"	NA	NA	NA	NA	NA	NA	NA	NA
"641"	"32SUR_13735"	"ph-1389"	NA	NA	NA	NA	NA	NA	NA	NA
"642"	"32SUR_15052"	"ph-2891"	NA	NA	NA	NA	NA	NA	NA	NA
"643"	"32SUR_15143"	"ph-7028"	NA	NA	NA	NA	NA	NA	NA	NA
"644"	"32SUR_15143"	"ph-7028"	NA	NA	NA	NA	NA	NA	NA	NA
"645"	"32SUR_15143"	"ph-7028"	NA	NA	NA	NA	NA	NA	NA	NA
"646"	"32SUR_15143"	"ph-7028"	NA	NA	NA	NA	NA	NA	NA	NA
"647"	"32SUR_15789"	"ph-2474"	NA	NA	NA	NA	NA	NA	NA	NA
"648"	"32SUR_15789"	"ph-2474"	NA	NA	NA	NA	NA	NA	NA	NA
"649"	"32SUR_16151"	"ph-1221"	NA	NA	NA	NA	NA	NA	NA	NA
"650"	"32SUR_16283"	"ph-1439"	"Cyanophage KBS-P-1A"	"Viruses"	" dsDNA viruses, no RNA stage"	" unclassified dsDNA phages"	NA	NA	NA	NA
"651"	"32SUR_16283"	"ph-1439"	"Cyanophage KBS-P-1A"	"Viruses"	" dsDNA viruses, no RNA stage"	" unclassified dsDNA phages"	NA	NA	NA	NA
"652"	"32SUR_16406"	"ph-6877"	NA	NA	NA	NA	NA	NA	NA	NA
"653"	"32SUR_16406"	"ph-6877"	NA	NA	NA	NA	NA	NA	NA	NA
"654"	"32SUR_17588"	"ph-4758"	NA	NA	NA	NA	NA	NA	NA	NA
"655"	"32SUR_17588"	"ph-4758"	NA	NA	NA	NA	NA	NA	NA	NA
"656"	"32SUR_17588"	"ph-4758"	NA	NA	NA	NA	NA	NA	NA	NA
"657"	"32SUR_17588"	"ph-4758"	NA	NA	NA	NA	NA	NA	NA	NA
"658"	"32SUR_19277"	"ph-1445"	NA	NA	NA	NA	NA	NA	NA	NA
"659"	"32SUR_19277"	"ph-1445"	NA	NA	NA	NA	NA	NA	NA	NA
"660"	"32SUR_2021"	"ph-6577"	NA	NA	NA	NA	NA	NA	NA	NA
"661"	"32SUR_20459"	"ph-2825"	NA	NA	NA	NA	NA	NA	NA	NA
"662"	"32SUR_20459"	"ph-2825"	NA	NA	NA	NA	NA	NA	NA	NA
"663"	"32SUR_20459"	"ph-2825"	NA	NA	NA	NA	NA	NA	NA	NA
"664"	"32SUR_20459"	"ph-2825"	NA	NA	NA	NA	NA	NA	NA	NA
"665"	"32SUR_20459"	"ph-2825"	NA	NA	NA	NA	NA	NA	NA	NA
"666"	"32SUR_20459"	"ph-2825"	NA	NA	NA	NA	NA	NA	NA	NA
"667"	"32SUR_20459"	"ph-2825"	NA	NA	NA	NA	NA	NA	NA	NA
"668"	"32SUR_20459"	"ph-2825"	NA	NA	NA	NA	NA	NA	NA	NA
"669"	"32SUR_20769"	"ph-2025"	NA	NA	NA	NA	NA	NA	NA	NA
"670"	"32SUR_20769"	"ph-2025"	NA	NA	NA	NA	NA	NA	NA	NA
"671"	"32SUR_212"	"ph-6175"	NA	NA	NA	NA	NA	NA	NA	NA
"672"	"32SUR_212"	"ph-6175"	NA	NA	NA	NA	NA	NA	NA	NA
"673"	"32SUR_212"	"ph-6175"	NA	NA	NA	NA	NA	NA	NA	NA
"674"	"32SUR_212"	"ph-6175"	NA	NA	NA	NA	NA	NA	NA	NA
"675"	"32SUR_212"	"ph-6175"	NA	NA	NA	NA	NA	NA	NA	NA
"676"	"32SUR_212"	"ph-6175"	NA	NA	NA	NA	NA	NA	NA	NA
"677"	"32SUR_21876"	"ph-2377"	NA	NA	NA	NA	NA	NA	NA	NA
"678"	"32SUR_21897"	"ph-20174"	NA	NA	NA	NA	NA	NA	NA	NA
"679"	"32SUR_22660"	"ph-929"	NA	NA	NA	NA	NA	NA	NA	NA
"680"	"32SUR_22660"	"ph-929"	NA	NA	NA	NA	NA	NA	NA	NA
"681"	"32SUR_22660"	"ph-929"	NA	NA	NA	NA	NA	NA	NA	NA
"682"	"32SUR_22660"	"ph-929"	NA	NA	NA	NA	NA	NA	NA	NA
"683"	"32SUR_23144"	"ph-2815"	NA	NA	NA	NA	NA	NA	NA	NA
"684"	"32SUR_23314"	"ph-2007"	NA	NA	NA	NA	NA	NA	NA	NA
"685"	"32SUR_23656"	"ph-2571"	NA	NA	NA	NA	NA	NA	NA	NA
"686"	"32SUR_23656"	"ph-2571"	NA	NA	NA	NA	NA	NA	NA	NA
"687"	"32SUR_23656"	"ph-2571"	NA	NA	NA	NA	NA	NA	NA	NA
"688"	"32SUR_23656"	"ph-2571"	NA	NA	NA	NA	NA	NA	NA	NA
"689"	"32SUR_23656"	"ph-2571"	NA	NA	NA	NA	NA	NA	NA	NA
"690"	"32SUR_23656"	"ph-2571"	NA	NA	NA	NA	NA	NA	NA	NA
"691"	"32SUR_24566"	"ph-1198"	"Puniceispirillum phage HMO-2011"	"Viruses"	" dsDNA viruses, no RNA stage"	" Caudovirales"	" Podoviridae"	" unclassified Podoviridae"	NA	NA
"692"	"32SUR_24566"	"ph-1198"	"Puniceispirillum phage HMO-2011"	"Viruses"	" dsDNA viruses, no RNA stage"	" Caudovirales"	" Podoviridae"	" unclassified Podoviridae"	NA	NA
"693"	"32SUR_24566"	"ph-1198"	"Puniceispirillum phage HMO-2011"	"Viruses"	" dsDNA viruses, no RNA stage"	" Caudovirales"	" Podoviridae"	" unclassified Podoviridae"	NA	NA
"694"	"32SUR_2773"	"ph-1497"	NA	NA	NA	NA	NA	NA	NA	NA
"695"	"32SUR_2773"	"ph-1497"	NA	NA	NA	NA	NA	NA	NA	NA
"696"	"32SUR_2773"	"ph-1497"	NA	NA	NA	NA	NA	NA	NA	NA
"697"	"32SUR_2773"	"ph-1497"	NA	NA	NA	NA	NA	NA	NA	NA
"698"	"32SUR_2773"	"ph-1497"	NA	NA	NA	NA	NA	NA	NA	NA
"699"	"32SUR_2773"	"ph-1497"	NA	NA	NA	NA	NA	NA	NA	NA
"700"	"32SUR_27743"	"ph-1995"	NA	NA	NA	NA	NA	NA	NA	NA
"701"	"32SUR_27743"	"ph-1995"	NA	NA	NA	NA	NA	NA	NA	NA
"702"	"32SUR_27743"	"ph-1995"	NA	NA	NA	NA	NA	NA	NA	NA
"703"	"32SUR_27743"	"ph-1995"	NA	NA	NA	NA	NA	NA	NA	NA
"704"	"32SUR_27743"	"ph-1995"	NA	NA	NA	NA	NA	NA	NA	NA
"705"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"706"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"707"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"708"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"709"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"710"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"711"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"712"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"713"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"714"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"715"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"716"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"717"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"718"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"719"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"720"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"721"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"722"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"723"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"724"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"725"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"726"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"727"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"728"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"729"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"730"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"731"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"732"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"733"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"734"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"735"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"736"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"737"	"32SUR_28815"	"ph-3987"	NA	NA	NA	NA	NA	NA	NA	NA
"738"	"32SUR_28821"	"ph-9886"	NA	NA	NA	NA	NA	NA	NA	NA
"739"	"32SUR_28821"	"ph-9886"	NA	NA	NA	NA	NA	NA	NA	NA
"740"	"32SUR_28821"	"ph-9886"	NA	NA	NA	NA	NA	NA	NA	NA
"741"	"32SUR_28821"	"ph-9886"	NA	NA	NA	NA	NA	NA	NA	NA
"742"	"32SUR_29891"	"ph-3990"	NA	NA	NA	NA	NA	NA	NA	NA
"743"	"32SUR_30445"	"ph-1957"	NA	NA	NA	NA	NA	NA	NA	NA
"744"	"32SUR_3130"	"ph-10299"	NA	NA	NA	NA	NA	NA	NA	NA
"745"	"32SUR_3130"	"ph-10299"	NA	NA	NA	NA	NA	NA	NA	NA
"746"	"32SUR_3130"	"ph-10299"	NA	NA	NA	NA	NA	NA	NA	NA
"747"	"32SUR_3130"	"ph-10299"	NA	NA	NA	NA	NA	NA	NA	NA
"748"	"32SUR_3130"	"ph-10299"	NA	NA	NA	NA	NA	NA	NA	NA
"749"	"32SUR_34209"	"ph-2567"	NA	NA	NA	NA	NA	NA	NA	NA
"750"	"32SUR_35109"	"ph-5194"	NA	NA	NA	NA	NA	NA	NA	NA
"751"	"32SUR_35482"	"ph-2510"	NA	NA	NA	NA	NA	NA	NA	NA
"752"	"32SUR_36466"	"ph-2821"	NA	NA	NA	NA	NA	NA	NA	NA
"753"	"32SUR_36466"	"ph-2821"	NA	NA	NA	NA	NA	NA	NA	NA
"754"	"32SUR_37595"	"ph-5736"	NA	NA	NA	NA	NA	NA	NA	NA
"755"	"32SUR_37595"	"ph-5736"	NA	NA	NA	NA	NA	NA	NA	NA
"756"	"32SUR_37595"	"ph-5736"	NA	NA	NA	NA	NA	NA	NA	NA
"757"	"32SUR_38558"	"ph-2481"	NA	NA	NA	NA	NA	NA	NA	NA
"758"	"32SUR_38558"	"ph-2481"	NA	NA	NA	NA	NA	NA	NA	NA
"759"	"32SUR_38558"	"ph-2481"	NA	NA	NA	NA	NA	NA	NA	NA
"760"	"32SUR_39287"	"ph-595"	NA	NA	NA	NA	NA	NA	NA	NA
"761"	"32SUR_39287"	"ph-595"	NA	NA	NA	NA	NA	NA	NA	NA
"762"	"32SUR_39287"	"ph-595"	NA	NA	NA	NA	NA	NA	NA	NA
"763"	"32SUR_39287"	"ph-595"	NA	NA	NA	NA	NA	NA	NA	NA
"764"	"32SUR_39287"	"ph-595"	NA	NA	NA	NA	NA	NA	NA	NA
"765"	"32SUR_39287"	"ph-595"	NA	NA	NA	NA	NA	NA	NA	NA
"766"	"32SUR_46437"	"ph-910"	NA	NA	NA	NA	NA	NA	NA	NA
"767"	"32SUR_46479"	"ph-4231"	NA	NA	NA	NA	NA	NA	NA	NA
"768"	"32SUR_46479"	"ph-4231"	NA	NA	NA	NA	NA	NA	NA	NA
"769"	"32SUR_46479"	"ph-4231"	NA	NA	NA	NA	NA	NA	NA	NA
"770"	"32SUR_49"	"ph-2621"	NA	NA	NA	NA	NA	NA	NA	NA
"771"	"32SUR_50050"	"ph-6147"	NA	NA	NA	NA	NA	NA	NA	NA
"772"	"32SUR_50050"	"ph-6147"	NA	NA	NA	NA	NA	NA	NA	NA
"773"	"32SUR_50050"	"ph-6147"	NA	NA	NA	NA	NA	NA	NA	NA
"774"	"32SUR_50050"	"ph-6147"	NA	NA	NA	NA	NA	NA	NA	NA
"775"	"32SUR_50085"	"ph-10335"	NA	NA	NA	NA	NA	NA	NA	NA
"776"	"32SUR_50085"	"ph-10335"	NA	NA	NA	NA	NA	NA	NA	NA
"777"	"32SUR_50085"	"ph-10335"	NA	NA	NA	NA	NA	NA	NA	NA
"778"	"32SUR_50085"	"ph-10335"	NA	NA	NA	NA	NA	NA	NA	NA
"779"	"32SUR_50085"	"ph-10335"	NA	NA	NA	NA	NA	NA	NA	NA
"780"	"32SUR_50085"	"ph-10335"	NA	NA	NA	NA	NA	NA	NA	NA
"781"	"32SUR_50085"	"ph-10335"	NA	NA	NA	NA	NA	NA	NA	NA
"782"	"32SUR_50085"	"ph-10335"	NA	NA	NA	NA	NA	NA	NA	NA
"783"	"32SUR_50085"	"ph-10335"	NA	NA	NA	NA	NA	NA	NA	NA
"784"	"32SUR_50085"	"ph-10335"	NA	NA	NA	NA	NA	NA	NA	NA
"785"	"32SUR_50391"	"ph-5264"	NA	NA	NA	NA	NA	NA	NA	NA
"786"	"32SUR_50937"	"ph-3419"	"Puniceispirillum phage HMO-2011"	"Viruses"	" dsDNA viruses, no RNA stage"	" Caudovirales"	" Podoviridae"	" unclassified Podoviridae"	NA	NA
"787"	"32SUR_5350"	"ph-1716"	NA	NA	NA	NA	NA	NA	NA	NA
"788"	"32SUR_5350"	"ph-1716"	NA	NA	NA	NA	NA	NA	NA	NA
"789"	"32SUR_5350"	"ph-1716"	NA	NA	NA	NA	NA	NA	NA	NA
"790"	"32SUR_5350"	"ph-1716"	NA	NA	NA	NA	NA	NA	NA	NA
"791"	"32SUR_5392"	"ph-831"	NA	NA	NA	NA	NA	NA	NA	NA
"792"	"32SUR_54365"	"ph-3206"	NA	NA	NA	NA	NA	NA	NA	NA
"793"	"32SUR_54431"	"ph-221"	NA	NA	NA	NA	NA	NA	NA	NA
"794"	"32SUR_55802"	"ph-2288"	NA	NA	NA	NA	NA	NA	NA	NA
"795"	"32SUR_55802"	"ph-2288"	NA	NA	NA	NA	NA	NA	NA	NA
"796"	"32SUR_55802"	"ph-2288"	NA	NA	NA	NA	NA	NA	NA	NA
"797"	"32SUR_55802"	"ph-2288"	NA	NA	NA	NA	NA	NA	NA	NA
"798"	"32SUR_62190"	"ph-2257"	NA	NA	NA	NA	NA	NA	NA	NA
"799"	"32SUR_62463"	"ph-3316"	NA	NA	NA	NA	NA	NA	NA	NA
"800"	"32SUR_62463"	"ph-3316"	NA	NA	NA	NA	NA	NA	NA	NA
"801"	"32SUR_6320"	"ph-12248"	NA	NA	NA	NA	NA	NA	NA	NA
"802"	"32SUR_6320"	"ph-12248"	NA	NA	NA	NA	NA	NA	NA	NA
"803"	"32SUR_6320"	"ph-12248"	NA	NA	NA	NA	NA	NA	NA	NA
"804"	"32SUR_6358"	"ph-5379"	NA	NA	NA	NA	NA	NA	NA	NA
